timestamp_us,steer_us,throttle_us,speed_mps
7104543293,1520,1500,9.8649
7104557140,1520,1500,9.8314
7104571019,1520,1500,9.8088
7104585133,1520,1500,9.6454
7104599423,1520,1500,9.5266
7104614078,1520,1500,9.2894
7104628577,1520,1500,9.3893
7104643176,1520,1500,9.3250
7104657891,1520,1500,9.2515
7104672892,1520,1500,9.0751
7104688133,1520,1500,8.9322
7104703621,1520,1500,8.7898
7104718983,1520,1500,8.8618
7104734538,1520,1500,8.7519
7104750172,1520,1500,8.7077
7104766222,1520,1500,8.4820
7104782438,1520,1500,8.3951
7104798933,1520,1500,8.2531
7104815269,1520,1500,8.3335
7104831861,1520,1500,8.2049
7104848621,1520,1500,8.1227
7104865756,1520,1500,7.9449
7104883193,1520,1500,7.8073
7104900717,1520,1500,7.7685
7104918190,1520,1500,7.7912
7104936158,1520,1500,7.5766
7104954289,1520,1500,7.5084
7104972842,1520,1500,7.3377
7104991793,1520,1500,7.1836
7105010754,1520,1500,7.1798
7105029807,1520,1500,7.1451
7105049319,1520,1500,6.9770
7105068996,1520,1500,6.9185
7105089424,1520,1500,6.6642
7105110110,1520,1500,6.5811
7105130846,1520,1500,6.5652
7105151974,1520,1500,6.4434
7105173447,1520,1500,6.3399
