timestamp_us,axis,angle_from_vertical_deg,confidence,total_lines,vertical_lines,horizontal_lines,outlier_lines,vertical_mean_deg,horizontal_mean_deg,vertical_stddev_deg,horizontal_stddev_deg
1778588242948460,vertical,-0.584134,0.3862,38,16,22,0,-0.584134,-2.422796,2.481641,1.724616
1778588242984260,vertical,1.345695,0.4234,47,23,24,0,1.345695,-1.942748,4.046153,1.137327
1778588243026658,vertical,0.105212,0.3963,46,22,24,0,0.105212,-2.651165,5.142139,2.309183
1778588243061700,vertical,0.002098,0.3520,41,16,25,0,0.002098,-1.532502,2.940786,2.990582
1778588243104299,vertical,-0.251758,0.5024,46,26,20,0,-0.251758,-2.096161,3.335733,1.451094
1778588243142707,vertical,0.099067,0.3558,46,19,27,0,0.099067,-1.943191,4.161148,1.215573
1778588243184137,vertical,0.705814,0.4234,55,27,28,0,0.705814,-1.534267,4.123993,2.454324
1778588243220901,vertical,-1.038875,0.3491,43,16,27,0,-1.038875,-2.232423,1.857357,3.023029
1778588243259813,vertical,-0.818739,0.4008,44,19,25,0,-0.818739,-2.465646,2.153630,1.320282
1778588243299151,vertical,-0.112954,0.4626,47,24,23,0,-0.112954,-2.065611,2.820570,2.084438
1778588243335468,vertical,-0.152367,0.3464,42,16,26,0,-0.152367,-2.400827,2.724618,2.401265
1778588243380042,vertical,1.387811,0.4308,53,27,26,0,1.387811,-1.759815,4.630696,2.532815
1778588243417483,vertical,0.005406,0.3856,47,21,26,0,0.005406,-1.634600,4.106800,1.207582
1778588243456262,vertical,-0.180700,0.4038,46,21,25,0,-0.180700,-2.513238,3.463902,2.476965
1778588243495920,vertical,-0.509132,0.3888,45,19,26,0,-0.509132,-2.358872,2.374564,1.050276
1778588243536069,vertical,0.420664,0.4297,48,24,24,0,0.420664,-2.804079,4.215679,1.091941
1778588243573548,vertical,-0.283546,0.3238,45,16,29,0,-0.283546,-1.551479,2.683237,1.386016
1778588243616062,vertical,0.339928,0.4699,44,23,21,0,0.339928,-1.961622,3.034617,1.431657
1778588243659591,vertical,1.129025,0.4551,47,25,22,0,1.129025,-2.384269,4.332881,1.260937
1778588243697324,vertical,0.131464,0.4569,45,23,22,0,0.131464,-1.569757,3.183811,1.514075
1778588243736539,vertical,0.909949,0.4899,50,28,22,0,0.909949,-2.045432,3.756788,1.324528
1778588243771727,vertical,0.032227,0.4274,44,21,23,0,0.032227,-1.813505,3.135689,0.980630
1778588243814449,vertical,0.476421,0.4812,50,26,24,0,0.476421,-2.356501,2.238615,1.413538
1778588243851704,vertical,0.360866,0.4159,52,26,26,0,0.360866,-1.521591,5.048793,2.677773
1778588243888239,vertical,0.067813,0.3771,44,19,25,0,0.067813,-2.422037,3.804870,1.932788
1778588243925592,vertical,-1.262347,0.3530,41,16,25,0,-1.262347,-1.691561,2.866189,1.205302
1778588243972760,vertical,-0.741407,0.3188,49,18,31,0,-0.741407,-1.682994,3.963978,1.501851
1778588244009288,vertical,0.368836,0.4169,47,23,24,0,0.368836,-2.372060,4.444684,1.671682
1778588244045254,vertical,-0.021044,0.3659,54,23,31,0,-0.021044,-1.655459,4.229398,2.491839
1778588244080260,vertical,-0.124617,0.3532,43,17,26,0,-0.124617,-1.973606,3.194625,1.558423
1778588244123685,vertical,-0.919617,0.4329,38,18,20,0,-0.919617,-1.990044,2.580583,1.881824
1778588244167572,vertical,0.422321,0.4554,45,23,22,0,0.422321,-1.966016,3.269921,2.006749
1778588244205546,vertical,0.208006,0.3893,55,25,30,0,0.208006,-1.813998,4.307349,1.670886
1778588244241519,vertical,-0.409083,0.3832,45,19,26,0,-0.409083,-1.873578,2.771434,1.713334
1778588244281133,vertical,-1.413270,0.3701,43,18,25,0,-1.413270,-2.218920,3.473821,2.420681
1778588244323486,vertical,-0.230131,0.4218,51,24,27,0,-0.230131,-1.783567,3.107861,2.021408
1778588244359501,vertical,0.293173,0.3569,41,17,24,0,0.293173,-1.544763,4.180525,2.737449
1778588244401440,vertical,0.205211,0.3978,49,24,25,0,0.205211,-1.460669,5.632025,2.246641
1778588244438799,vertical,1.060148,0.3488,50,21,29,0,1.060148,-1.666774,5.086455,2.456063
1778588244478007,vertical,-0.441292,0.4050,52,24,28,0,-0.441292,-1.882961,3.674732,1.397607
1778588244517361,vertical,-0.595122,0.4176,49,22,27,0,-0.595122,-2.843439,2.095853,2.313547
1778588244554508,vertical,0.524856,0.4746,47,25,22,0,0.524856,-1.813797,3.234825,1.627883
1778588244593790,vertical,2.020540,0.3817,50,23,27,0,2.020540,-1.285628,5.109476,1.978876
1778588244632232,vertical,-1.002218,0.4476,46,23,23,0,-1.002218,-2.514221,3.142886,1.600483
1778588244668757,vertical,-0.450138,0.3966,40,17,23,0,-0.450138,-2.475840,2.003352,1.582919
1778588244705296,vertical,-1.323823,0.4172,44,20,24,0,-1.323823,-1.829783,2.466589,3.004821
1778588244741531,vertical,0.788468,0.4307,46,24,22,0,0.788468,-2.544855,5.235844,2.988175
1778588244774196,vertical,-0.174663,0.3636,36,15,21,0,-0.174663,-1.347391,3.822224,1.282100
1778588244807486,vertical,-0.466006,0.4346,43,20,23,0,-0.466006,-1.836713,1.965893,1.609139
1778588244846023,vertical,0.387309,0.3824,41,19,22,0,0.387309,-2.765058,5.245014,2.535953
1778588244884901,vertical,0.826883,0.4008,49,24,25,0,0.826883,-2.113193,5.450183,1.872182
1778588244921540,vertical,0.500282,0.4088,49,23,26,0,0.500282,-1.173131,3.869811,2.768058
1778588244956964,vertical,0.287173,0.3932,40,18,22,0,0.287173,-2.848015,3.785938,1.710529
1778588244996264,vertical,-0.503366,0.3962,47,22,25,0,-0.503366,-2.398859,4.607067,1.809829
1778588245038216,vertical,0.231013,0.3626,46,19,27,0,0.231013,-1.862455,3.661769,1.559558
1778588245076699,vertical,0.156586,0.3717,48,20,28,0,0.156586,-1.415581,3.238399,2.015040
1778588245118527,vertical,0.605541,0.3552,46,18,28,0,0.605541,-2.138708,2.766914,2.673106
1778588245154512,vertical,0.610049,0.3716,49,21,28,0,0.610049,-1.807316,3.991020,1.319617
1778588245199355,vertical,0.646582,0.3988,55,26,29,0,0.646582,-2.269607,4.690414,2.117452
1778588245237190,vertical,1.138438,0.3942,54,25,29,0,1.138438,-1.327528,4.457647,1.791028
1778588245273572,vertical,0.442198,0.4440,46,24,22,0,0.442198,-2.140835,4.472144,2.754025
1778588245308114,vertical,-0.081759,0.3036,44,16,28,0,-0.081759,-2.690621,4.956014,1.305654
1778588245346495,vertical,-0.460234,0.4020,43,19,24,0,-0.460234,-2.199768,2.708957,1.592435
1778588245380584,vertical,-0.657595,0.4277,37,17,20,0,-0.657595,-1.895907,2.073241,1.468489
1778588245426943,vertical,0.407294,0.4108,51,24,27,0,0.407294,-2.197464,3.809459,1.377855
1778588245462927,vertical,0.156822,0.4166,42,19,23,0,0.156822,-1.765722,2.371409,1.595513
1778588245501272,vertical,0.546219,0.4371,43,21,22,0,0.546219,-1.738940,3.150624,2.220717
1778588245550708,vertical,0.738583,0.4315,55,27,28,0,0.738583,-2.188491,3.631086,1.782193
1778588245581991,vertical,-1.033630,0.3887,36,15,21,0,-1.033630,-1.635409,2.016275,0.871740
1778588245621910,vertical,1.155287,0.3455,47,20,27,0,1.155287,-2.136916,5.640236,1.458647
1778588245656789,vertical,0.665190,0.3940,40,18,22,0,0.665190,-2.084413,3.733191,1.909316
1778588245698222,vertical,-0.604682,0.4514,43,22,21,0,-0.604682,-2.224708,3.531133,1.156791
1778588245729333,vertical,-1.251063,0.4697,34,17,17,0,-1.251063,-2.574404,1.816019,1.009018
1778588245770189,vertical,-0.499589,0.3851,40,17,23,0,-0.499589,-2.218144,2.816509,2.584652
1778588245810414,vertical,-0.277254,0.4790,46,24,22,0,-0.277254,-2.246487,2.456727,0.873787
1778588245846185,vertical,-0.072412,0.3757,40,17,23,0,-0.072412,-1.288283,3.480059,2.134827
1778588245888794,vertical,0.147043,0.3931,48,21,27,0,0.147043,-2.972226,3.046229,2.440206
1778588245924927,vertical,-0.145237,0.4242,48,23,25,0,-0.145237,-1.965969,3.441183,1.202845
1778588245957541,vertical,0.404307,0.3502,37,16,21,0,0.404307,-2.135281,5.702395,1.331745
1778588246000956,vertical,-0.962202,0.5293,46,27,19,0,-0.962202,-3.953201,2.944788,2.789661
1778588246037132,vertical,0.109814,0.4460,43,22,21,0,0.109814,-2.113565,3.849974,1.542842
1778588246073614,vertical,0.498202,0.4111,52,24,28,0,0.498202,-2.553303,3.277955,1.371362
1778588246121114,vertical,-0.152835,0.3931,47,20,27,0,-0.152835,-2.064257,2.288741,1.812016
1778588246160047,vertical,-0.735458,0.4533,45,23,22,0,-0.735458,-1.997879,3.392834,3.052017
1778588246198583,vertical,0.619441,0.3715,52,23,29,0,0.619441,-1.997129,4.804569,1.239774
1778588246233795,vertical,1.570159,0.4606,45,25,20,0,1.570159,-2.810615,5.124977,1.574478
1778588246268823,vertical,-0.072914,0.2880,43,14,29,0,-0.072914,-2.085217,3.460850,1.680708
1778588246304550,vertical,0.353361,0.3665,49,21,28,0,0.353361,-2.282542,4.342116,1.609413
1778588246348707,vertical,0.764277,0.3560,50,21,29,0,0.764277,-3.039477,4.569017,2.550521
1778588246385032,vertical,0.174879,0.4062,49,22,27,0,0.174879,-1.984362,2.855485,1.132701
1778588246421607,vertical,-0.870183,0.3917,44,19,25,0,-0.870183,-2.177628,2.786538,3.091200
1778588246460496,vertical,-1.285101,0.3639,48,19,29,0,-1.285101,-2.145140,2.423830,1.744630
1778588246499243,vertical,-1.138685,0.3696,47,19,28,0,-1.138685,-2.003963,2.574088,1.573121
1778588246535238,vertical,0.361274,0.4184,38,18,20,0,0.361274,-1.979587,3.501182,3.124367
1778588246574480,vertical,-1.164932,0.3739,44,18,26,0,-1.164932,-1.269651,2.579622,1.540744
1778588246614162,vertical,-0.735731,0.3023,39,13,26,0,-0.735731,-1.450610,2.793309,1.985500
1778588246656333,vertical,-0.391708,0.3789,47,20,27,0,-0.391708,-1.620570,3.286226,1.379879
1778588246696601,vertical,-0.054718,0.4155,50,23,27,0,-0.054718,-2.165881,2.899627,2.341785
1778588246732441,vertical,-0.434270,0.3569,44,17,27,0,-0.434270,-2.090811,2.291446,2.139368
1778588246774796,vertical,-0.552042,0.3590,50,20,30,0,-0.552042,-2.141940,3.075716,1.521145
1778588246810360,vertical,-0.578763,0.3380,39,15,24,0,-0.578763,-2.189030,3.635408,0.803168
1778588246850668,vertical,-1.204432,0.3727,46,18,28,0,-1.204432,-1.392535,1.426646,1.835000
1778588246890544,vertical,0.714031,0.4064,44,21,23,0,0.714031,-2.228442,4.452948,1.176114
1778588246935309,vertical,1.332477,0.3744,48,21,27,0,1.332477,-1.233041,4.324866,1.404556
1778588246973045,vertical,-0.795404,0.3978,49,21,28,0,-0.795404,-1.831355,2.154401,1.691346
1778588247012345,vertical,-0.370143,0.4645,43,22,21,0,-0.370143,-3.234382,2.765061,3.014328
1778588247048587,vertical,0.654186,0.4223,45,23,22,0,0.654186,-1.764468,5.214021,1.611533
1778588247087746,vertical,1.281176,0.4026,50,24,26,0,1.281176,-2.449538,4.836823,1.417832
1778588247121475,vertical,-0.826195,0.3735,45,18,27,0,-0.826195,-2.437648,1.984335,2.230532
1778588247159305,vertical,-0.132197,0.3273,47,18,29,0,-0.132197,-1.912470,4.365175,1.283650
1778588247199012,vertical,0.673735,0.4295,45,22,23,0,0.673735,-2.185268,3.644738,1.128138
1778588247247763,vertical,0.616886,0.4199,53,26,27,0,0.616886,-2.370791,4.320427,1.203887
1778588247283831,vertical,-0.530912,0.3937,44,19,25,0,-0.530912,-2.618101,2.645856,0.915022
1778588247320945,vertical,-0.290508,0.4643,41,21,20,0,-0.290508,-2.229971,2.803456,3.041903
1778588247354956,vertical,0.539073,0.4088,46,23,23,0,0.539073,-1.907828,5.474866,1.283779
1778588247389753,vertical,0.539627,0.3479,41,17,24,0,0.539627,-2.179237,4.826101,0.875874
1778588247429660,vertical,0.409797,0.4489,57,29,28,0,0.409797,-2.408354,3.529607,3.436159
1778588247464304,vertical,-0.405762,0.4444,43,21,22,0,-0.405762,-1.388869,2.703964,1.321123
1778588247499493,vertical,-0.435270,0.3852,46,19,27,0,-0.435270,-1.218295,2.024716,1.943945
1778588247536249,vertical,0.116785,0.4302,48,24,24,0,0.116785,-1.709396,4.186771,1.739644
1778588247568052,vertical,0.072758,0.4265,37,18,19,0,0.072758,-2.657841,3.696797,2.434142
1778588247603512,vertical,1.214423,0.3943,43,20,23,0,1.214423,-1.884103,4.569296,1.801244
1778588247641025,vertical,-0.088338,0.4148,44,20,24,0,-0.088338,-1.770590,2.625591,2.055179
1778588247681606,vertical,0.585045,0.4068,46,22,24,0,0.585045,-2.608026,4.481820,2.249020
1778588247723547,vertical,0.320449,0.4141,49,24,25,0,0.320449,-1.783383,4.637057,1.699528
1778588247763643,vertical,-0.417031,0.4707,47,24,23,0,-0.417031,-1.577228,2.344826,1.722924
1778588247802945,vertical,-0.760751,0.3086,43,15,28,0,-0.760751,-1.647738,3.459231,1.686634
1778588247837641,vertical,-0.447755,0.4587,43,21,22,0,-0.447755,-2.379363,1.822651,2.422982
1778588247873040,vertical,-0.211600,0.4290,45,21,24,0,-0.211600,-1.387838,2.423015,1.037810
1778588247913970,vertical,0.343568,0.4178,51,24,27,0,0.343568,-2.781727,3.365255,2.165900
1778588247956252,vertical,0.728888,0.3791,50,22,28,0,0.728888,-1.359901,4.151755,1.951319
1778588247995513,vertical,-0.220897,0.4848,49,26,23,0,-0.220897,-2.210596,2.591654,2.144047
1778588248029491,vertical,-0.027851,0.4190,40,19,21,0,-0.027851,-1.221810,3.536328,2.426775
1778588248064804,vertical,-1.299101,0.3926,45,19,26,0,-1.299101,-2.279786,2.107372,1.851601
1778588248101523,vertical,-0.029883,0.3586,48,19,29,0,-0.029883,-1.878439,2.820614,1.361892
1778588248136053,vertical,0.284115,0.3524,43,17,26,0,0.284115,-1.776457,3.257470,1.124536
1778588248172878,vertical,0.102994,0.3820,44,19,25,0,0.102994,-1.200271,3.462397,2.735486
1778588248214708,vertical,-1.533325,0.4138,47,22,25,0,-1.533325,-2.356659,3.477832,1.329188
1778588248249210,vertical,0.287024,0.4421,40,20,20,0,0.287024,-3.089883,3.474342,2.005320
1778588248284607,vertical,-0.418340,0.3765,38,16,22,0,-0.418340,-1.933875,3.172707,1.833119
1778588248325912,vertical,-1.764063,0.2963,39,12,27,0,-1.764063,-2.314605,1.111068,1.133454
1778588248362233,vertical,-0.517969,0.4236,44,21,23,0,-0.517969,-2.031830,3.374748,1.458612
1778588248398863,vertical,-1.010316,0.3982,46,20,26,0,-1.010316,-1.774478,2.521416,1.897533
1778588248435387,vertical,0.434265,0.3992,47,21,26,0,0.434265,-2.748406,3.198719,1.336453
1778588248472523,vertical,-0.237654,0.3850,51,22,29,0,-0.237654,-1.832815,3.227587,1.228453
1778588248502630,vertical,-0.656166,0.3812,34,14,20,0,-0.656166,-2.676219,2.226738,1.732188
1778588248548381,vertical,0.032484,0.4188,46,22,24,0,0.032484,-3.008543,3.727294,2.966682
1778588248583185,vertical,-1.429585,0.3494,43,17,26,0,-1.429585,-1.509473,3.489982,3.954852
1778588248625680,vertical,-0.237496,0.4562,46,25,21,0,-0.237496,-1.628457,4.817497,2.036396
1778588248659758,vertical,-0.626062,0.4085,40,17,23,0,-0.626062,-1.914978,1.166830,1.125973
1778588248701284,vertical,-0.167454,0.4325,46,23,23,0,-0.167454,-2.729939,4.049112,1.174495
1778588248737901,vertical,-2.043985,0.3919,41,17,24,0,-2.043985,-1.910344,1.646760,0.754136
1778588248777276,vertical,-0.706407,0.3888,45,19,26,0,-0.706407,-1.832461,2.374267,1.682431
1778588248814652,vertical,0.108559,0.3805,42,17,25,0,0.108559,-1.917717,1.799762,1.797611
1778588248855495,vertical,0.720653,0.4335,46,23,23,0,0.720653,-1.765788,3.989067,0.953116
1778588248894024,vertical,0.336370,0.4131,46,22,24,0,0.336370,-1.993840,4.089742,1.601805
1778588248933403,vertical,-0.672505,0.5032,42,24,18,0,-0.672505,-1.867109,3.580393,2.154639
1778588248971029,vertical,-0.875989,0.4026,41,18,23,0,-0.875989,-2.412494,2.488531,1.767631
1778588249011505,vertical,0.687668,0.3459,44,18,26,0,0.687668,-2.638911,4.630557,2.206278
1778588249052388,vertical,-0.194517,0.3827,49,21,28,0,-0.194517,-1.533760,3.214148,1.830625
1778588249090945,vertical,-0.205582,0.4081,43,19,24,0,-0.205582,-2.339737,2.293570,1.514966
1778588249129500,vertical,-1.491952,0.2972,45,14,31,0,-1.491952,-2.327293,1.343712,2.736223
1778588249167354,vertical,-0.524102,0.3325,41,16,25,0,-0.524102,-1.980810,4.442629,2.627730
1778588249206806,vertical,-0.643772,0.4691,36,18,18,0,-0.643772,-2.715806,1.855145,1.172029
1778588249255362,vertical,0.036718,0.3204,44,16,28,0,0.036718,-1.765941,3.566842,1.796187
1778588249292632,vertical,1.433394,0.4354,48,25,23,0,1.433394,-2.036726,4.922409,1.944640
1778588249333786,vertical,0.601976,0.3508,49,22,27,0,0.601976,-2.077662,6.563303,1.322809
1778588249369327,vertical,-0.425279,0.3815,40,17,23,0,-0.425279,-2.024431,3.071815,1.761808
1778588249410450,vertical,0.537461,0.3866,43,19,24,0,0.537461,-1.709081,3.748589,1.554869
1778588249450634,vertical,-0.169611,0.4393,48,22,26,0,-0.169611,-2.228658,1.247964,1.525903
1778588249489857,vertical,0.684362,0.4135,47,23,24,0,0.684362,-2.434004,4.651175,2.073975
1778588249530397,vertical,-0.270889,0.3327,50,19,31,0,-0.270889,-1.952706,3.730339,1.336880
1778588249569752,vertical,0.306725,0.4508,42,21,21,0,0.306725,-2.998108,2.950320,2.424782
1778588249602556,vertical,-0.475220,0.4952,40,21,19,0,-0.475220,-1.997847,1.700553,1.250862
1778588249637269,vertical,-0.443691,0.4110,47,21,26,0,-0.443691,-2.045009,2.402548,2.274937
1778588249674500,vertical,-0.444980,0.4704,47,24,23,0,-0.444980,-2.195169,2.363846,1.192860
1778588249708142,vertical,-0.145408,0.4339,43,21,22,0,-0.145408,-2.126982,3.348524,1.428839
1778588249751665,vertical,-1.216964,0.4475,44,21,23,0,-1.216964,-3.150571,1.873258,2.933240
1778588249790111,vertical,-0.183200,0.4423,48,24,24,0,-0.183200,-2.082545,3.459245,1.029167
1778588249829629,vertical,0.345387,0.3342,56,21,35,0,0.345387,-1.354338,3.262760,1.660543
1778588249866603,vertical,-1.641004,0.3482,46,18,28,0,-1.641004,-1.830926,3.301805,1.707918
1778588249906705,vertical,-0.279258,0.3755,40,16,24,0,-0.279258,-1.659504,1.837029,2.734505
1778588249939873,vertical,-0.683906,0.4181,40,18,22,0,-0.683906,-1.572696,2.123505,2.217718
1778588249983786,vertical,-0.273298,0.3998,44,20,24,0,-0.273298,-1.518402,3.614967,1.158004
1778588250023906,vertical,0.432817,0.4290,52,26,26,0,0.432817,-1.862508,4.261973,1.342243
1778588250060716,vertical,-0.610785,0.4491,45,22,23,0,-0.610785,-2.516060,2.441681,1.359208
1778588250100290,vertical,-0.358787,0.4918,47,25,22,0,-0.358787,-2.017068,2.260658,2.513862
1778588250139144,vertical,-0.912991,0.4105,46,21,25,0,-0.912991,-1.962130,3.022290,2.176036
1778588250177639,vertical,1.644255,0.3219,42,17,25,0,1.644255,-2.508209,6.140057,2.119688
1778588250218026,vertical,-0.431117,0.3941,48,21,27,0,-0.431117,-1.819066,2.977895,2.658192
1778588250260398,vertical,-1.019644,0.3937,47,21,26,0,-1.019644,-2.393741,3.562748,1.161943
1778588250296025,vertical,0.549477,0.3407,46,18,28,0,0.549477,-1.567980,3.877298,1.371410
1778588250334768,vertical,-0.179907,0.4004,45,20,25,0,-0.179907,-1.685375,2.971247,1.611087
1778588250370342,vertical,-0.119565,0.3941,45,20,25,0,-0.119565,-2.457850,3.395587,2.404999
1778588250405248,vertical,-0.145808,0.3674,43,17,26,0,-0.145808,-2.325212,2.120758,1.083416
1778588250445886,vertical,0.453646,0.4265,52,26,26,0,0.453646,-1.933096,4.411300,1.883907
1778588250480673,vertical,-0.440463,0.4477,43,20,23,0,-0.440463,-2.126981,1.120306,1.657315
1778588250513860,vertical,-0.647313,0.2715,38,12,26,0,-0.647313,-1.899548,4.206348,1.700145
1778588250552828,vertical,-0.092680,0.4230,47,22,25,0,-0.092680,-1.569162,2.888570,2.756315
1778588250594512,vertical,-0.884244,0.4879,50,26,24,0,-0.884244,-1.960482,1.854574,1.120195
1778588250633156,vertical,0.002456,0.4630,43,22,21,0,0.002456,-2.308744,2.853938,2.484804
1778588250674773,vertical,2.387302,0.4204,53,27,26,0,2.387302,-1.883422,5.244424,1.996096
1778588250714907,vertical,0.261556,0.3882,45,20,25,0,0.261556,-2.361681,3.793198,1.227171
1778588250748887,vertical,-0.890604,0.4409,42,20,22,0,-0.890604,-2.866284,2.223188,1.025974
1778588250788211,vertical,0.834534,0.3420,50,20,30,0,0.834534,-2.017365,4.350354,1.295337
1778588250825952,vertical,-0.991594,0.4211,43,19,24,0,-0.991594,-1.829701,1.407491,1.731029
1778588250868293,vertical,-0.591482,0.3629,53,22,31,0,-0.591482,-2.090859,3.769951,2.635886
1778588250907141,vertical,-0.865945,0.4277,47,22,25,0,-0.865945,-2.372383,2.590497,2.856392
1778588250942201,vertical,0.526294,0.3701,38,16,22,0,0.526294,-1.718888,3.631852,2.383236
1778588250985256,vertical,0.418742,0.3711,49,21,28,0,0.418742,-1.725053,4.023690,1.430427
1778588251026099,vertical,-0.771664,0.3799,45,18,27,0,-0.771664,-1.648972,1.509750,1.032384
1778588251065368,vertical,-0.723750,0.4530,47,23,24,0,-0.723750,-1.797781,2.228357,2.575263
1778588251098563,vertical,-1.383970,0.3646,38,15,23,0,-1.383970,-2.000807,2.286960,1.458315
1778588251144295,vertical,1.146675,0.4025,49,23,26,0,1.146675,-2.147108,4.272780,1.429862
1778588251185317,vertical,-0.345119,0.4153,47,22,25,0,-0.345119,-1.955196,3.380328,1.697732
1778588251219566,vertical,-0.828588,0.3563,39,15,24,0,-0.828588,-1.652783,2.207163,2.883036
1778588251264144,vertical,0.527864,0.3609,48,20,28,0,0.527864,-1.939026,4.015016,1.672216
1778588251300181,vertical,-0.121276,0.3824,44,19,25,0,-0.121276,-1.442568,3.436246,1.795074
1778588251340162,vertical,-0.385125,0.4357,45,21,24,0,-0.385125,-2.690017,1.990027,2.748692
1778588251382234,vertical,0.739155,0.4006,51,24,27,0,0.739155,-2.038067,4.459850,1.434900
1778588251421804,vertical,0.204550,0.4903,44,24,20,0,0.204550,-2.107043,3.033532,2.561638
